"","CMCSA","FISV","MSFT","JNJ","CSCO","ADS","CL","BBT","AAPL","BFB","Rf","SP500"
"2017-05-19",37.739048,60.34,65.85479,121.312408,29.751961,231.689011,72.238815,40.449299,149.668167,40.254002,1.787,2381.72998
"2017-05-22",38.360748,61.16,66.594162,121.56076,30.11421,234.743134,71.717438,40.592907,150.577576,43.288452,1.797,2394.02002
"2017-05-23",38.642456,61.169998,66.817947,121.809113,30.276266,232.713638,71.292618,41.196056,150.391785,40.59623,1.832,2398.419922
"2017-05-24",39.176727,61.380001,66.905495,121.799583,30.018881,234.191437,72.026405,40.736507,149.941971,41.326321,1.803,2404.389893
"2017-05-25",39.186436,62.259998,67.732468,122.626511,29.971216,241.984344,72.769844,40.813107,150.460205,39.242512,1.791,2415.070068
"2017-05-26",39.740143,62.044998,68.063232,122.039963,30.028414,240.427734,72.847076,40.746086,150.205994,39.341385,1.791,2415.820068
"2017-05-30",39.924702,62.264999,68.501045,122.222656,30.200005,238.565689,73.465004,40.27697,150.264664,39.136047,1.76,2412.909912
"2017-05-31",40.497837,62.639999,67.946495,123.318825,30.057013,237.560806,73.725677,39.87487,149.374802,39.508698,1.748,2411.800049
"2017-06-01",40.468693,62.615002,68.19944,123.828445,30.333464,238.073105,74.044304,40.612053,149.785507,40.324608,1.765,2430.060059
"2017-06-02",40.789253,62.855,69.814438,125.078476,30.485987,234.319504,74.449814,40.363132,152.005219,40.13364,1.719,2439.070068
"2017-06-05",40.594975,62.73,70.320335,125.347694,30.276266,233.009171,74.565674,40.449299,150.51889,39.973225,1.742,2436.100098
"2017-06-06",40.526978,62.215,70.553818,125.799629,30.085609,236.703674,74.343605,40.152508,151.027374,39.965591,1.712,2429.330078
"2017-06-07",40.692112,62.549999,70.427368,125.722694,30.133274,234.713577,74.4981,40.45887,151.926987,38.728123,1.742,2433.139893
"2017-06-08",39.769283,61.875,69.999283,125.530388,30.133274,238.427765,73.175346,41.531143,151.55542,37.620514,1.755,2433.790039
"2017-06-09",39.526432,61.43,68.413467,126.472687,29.904486,237.787384,73.156036,42.23003,145.678589,37.551762,1.763,2431.77002
"2017-06-12",39.798424,61.59,67.888115,126.751564,29.790092,240.772552,72.943634,42.210884,142.197479,37.643429,1.778,2429.389893
"2017-06-13",40.041275,62.255001,68.734528,126.943871,30.21907,242.644409,73.078804,42.402359,143.341537,37.612877,1.78,2440.350098
"2017-06-14",39.914989,62.310001,68.36483,127.665016,30.123743,239.708527,73.262238,42.632122,141.943237,37.689262,1.725,2437.919922
"2017-06-15",40.254982,62.735001,68.004868,127.924644,30.104673,246.338898,73.716042,42.517235,141.092514,37.994808,1.763,2432.459961
"2017-06-16",40.099552,62.325001,68.10215,129.184296,30.152336,251.126968,73.677414,42.440651,139.117294,37.788567,1.747,2433.149902
"2017-06-19",40.604687,62.595001,68.948563,128.915054,30.495522,253.599854,74.247063,42.478943,143.097107,37.826752,1.788,2453.459961
"2017-06-20",39.235008,62.310001,68.014595,129.059296,30.362062,254.279602,73.716042,42.076847,141.79657,37.719814,1.758,2437.030029
"2017-06-21",39.128155,62.689999,68.36483,129.722748,30.35253,255.107178,73.069138,41.789631,142.637497,37.299683,1.768,2435.610107
"2017-06-22",38.797874,62.455002,68.35511,130.818939,30.362062,255.826385,72.924324,41.492847,142.402832,37.230942,1.762,2434.5
"2017-06-23",38.370461,62.400002,69.279343,131.184296,30.590847,257.382996,73.300865,41.33009,143.038422,37.360794,1.757,2438.300049
"2017-06-26",38.457882,62.165001,68.61779,131.097748,30.733843,257.048035,73.271896,41.598156,142.588638,37.353157,1.758,2439.070068
"2017-06-27",38.127609,61.424999,67.333572,129.818893,30.276266,256.112061,72.769844,41.952385,140.544937,37.108719,1.812,2419.379883
"2017-06-28",38.720165,62.029999,67.907585,128.674683,30.581318,258.713043,72.499504,42.871468,142.598404,37.597599,1.816,2440.689941
"2017-06-29",37.758476,60.805,66.633087,127.540031,29.942616,254.299301,71.562973,43.6661,140.496048,37.238579,1.85,2419.699951
"2017-06-30",37.960861,61.169998,67.061157,127.203499,29.837755,252.890472,71.572624,43.474617,140.828522,37.123997,1.885,2423.409912
"2017-07-03",37.414665,60.654999,66.321762,127.790009,29.866356,254.407654,71.389183,44.154362,140.320023,36.841366,1.93,2429.01001
"2017-07-05",37.756039,61.174999,67.2071,128.501572,29.933708,255.442154,71.215385,44.173508,140.896942,36.818451,1.925,2432.540039
"2017-07-06",37.307377,60.895,66.710922,127.424644,29.558451,250.565414,70.916077,43.589508,139.567093,36.917751,1.942,2409.75
"2017-07-07",37.619488,61.384998,67.57679,127.443855,29.731647,252.378174,70.809868,43.532066,140.98494,36.795536,1.957,2425.179932
"2017-07-10",37.804802,61.400002,68.082703,126.491943,29.808624,252.250137,70.558846,43.417171,141.845444,36.169167,1.931,2427.429932
"2017-07-11",37.814556,61.014999,68.09243,126.184242,29.914463,255.481567,69.902298,43.445896,142.305038,36.176804,1.919,2425.530029
"2017-07-12",38.058399,61.720001,69.220978,127.145782,29.981817,256.41748,69.786446,43.493771,142.510376,36.428886,1.881,2443.25
"2017-07-13",38.341255,61.634998,69.824158,126.790016,30.087658,260.65387,69.738174,43.618229,144.495407,36.108047,1.891,2447.830078
"2017-07-14",38.233963,61.805,70.806778,127.501572,30.231985,260.230225,70.378952,42.900192,145.737244,36.199715,1.861,2459.27002
"2017-07-17",38.233963,62.625,71.36132,127.068855,30.30896,258.190857,70.476028,42.99593,146.245728,36.390682,1.853,2459.139893
"2017-07-18",38.214455,62.529999,71.312691,129.290054,30.318584,258.121887,70.408066,42.708717,146.754242,36.780254,1.818,2460.610107
"2017-07-19",38.370506,62.880001,71.857498,130.011215,30.693836,259.629242,70.378952,42.852322,147.673386,36.795536,1.821,2473.830078
"2017-07-20",38.516819,63.115002,72.207741,131.318939,30.655352,235.087936,69.990593,44.288391,147.008469,36.76498,1.823,2473.449951
"2017-07-21",38.653366,63.355,71.789398,130.107361,30.636106,233.038727,71.136223,44.307537,146.940033,36.864281,1.8,2472.540039
"2017-07-24",38.497307,63.240002,71.604553,127.895798,30.655352,236.595291,69.757576,44.604324,148.719681,36.650398,1.821,2469.909912
"2017-07-25",38.770409,63.195,72.178551,126.80925,30.905518,238.486908,69.951759,45.197903,149.355286,37.299683,1.885,2477.129883
"2017-07-26",38.380268,63.505001,72.042351,125.915016,30.46291,235.225861,70.8741,44.757507,150.059326,37.421902,1.822,2477.830078
"2017-07-27",38.45829,63.485001,71.176491,125.799629,30.376316,237.147018,70.825539,44.881973,147.223572,38.674652,1.845,2475.419922
"2017-07-28",38.546078,63.115002,71.059731,126.780411,30.328203,237.481995,70.427498,44.881973,146.187073,38.216331,1.831,2472.100098
"2017-07-31",39.453156,64.25,70.728943,127.616951,30.260855,237.856369,70.097389,45.303211,145.434128,37.735092,1.832,2470.300049
"2017-08-01",39.345863,64.635002,70.612221,127.415039,30.453289,236.319427,69.611954,45.810623,146.724869,37.551762,1.799,2476.350098
"2017-08-02",39.023998,61.985001,70.300888,127.078491,30.328203,236.881012,69.534286,45.887218,153.657776,37.383709,1.819,2477.570068
"2017-08-03",38.721642,61.985001,70.193871,128.222733,30.366692,236.437668,69.514862,45.801056,152.122543,37.062885,1.79,2472.159912
"2017-08-04",38.624104,61.540001,70.709488,128.059265,30.597618,235.728333,69.398369,46.298889,152.924377,37.062885,1.822,2476.830078
"2017-08-07",38.633862,62.040001,70.437088,127.751572,30.636106,235.432785,69.650795,46.10741,155.290771,37.444824,1.812,2480.909912
"2017-08-08",38.936218,61.790001,70.816513,127.184258,30.472534,231.964874,69.611954,46.193573,156.532623,37.39135,1.834,2474.919922
"2017-08-09",39.628719,61.650002,70.505188,128.10733,30.424425,228.99942,69.485741,45.971867,157.490906,37.055244,1.797,2474.02002
"2017-08-10",39.726254,61.244999,69.473923,127.97274,29.827868,219.411728,69.466324,44.998257,152.474503,36.696232,1.781,2438.209961
"2017-08-11",40.096893,61.419998,70.53437,127.982361,30.280094,219.836288,69.184769,44.641582,154.59494,37.001778,1.74,2441.320068
"2017-08-14",40.867424,62.025002,71.594818,128.347733,30.636106,219.609177,69.369232,45.171768,156.921555,37.452465,1.771,2465.840088
"2017-08-15",40.47728,62.349998,71.614372,128.251602,30.876652,223.598312,69.709038,45.297089,158.639465,37.673985,1.82,2464.610107
"2017-08-16",40.223686,62.415001,72.03495,129.011215,31.117201,225.740997,69.835258,45.133209,158.001373,38.292713,1.781,2468.110107
"2017-08-17",39.277592,60.544998,70.81237,127.924644,29.866358,220.211502,69.22361,44.49699,154.968002,38.682285,1.762,2430.01001
"2017-08-18",39.521435,60.18,70.900391,127.530418,29.221687,218.483536,68.951759,44.458431,154.614578,38.857983,1.762,2425.550049
"2017-08-21",39.794529,60.384998,70.567841,128.318893,29.519966,218.365036,69.524582,44.227077,154.32991,38.880898,1.751,2428.370117
"2017-08-22",40.330975,61.310001,71.555702,129.520828,30.087658,220.073257,69.553696,44.468071,156.852814,38.873257,1.785,2452.51001
"2017-08-23",39.648232,61.075001,71.125343,127.693878,29.750891,218.049088,69.145943,44.48735,157.049133,38.598263,1.747,2444.040039
"2017-08-24",39.150795,60.755001,71.096001,127.780403,30.058792,220.093018,68.718742,44.48735,156.352158,38.15522,1.775,2438.969971
"2017-08-25",39.20932,61.16,71.223145,127.422371,30.25123,219.224106,69.077972,44.48735,156.93132,38.506596,1.757,2443.050049
"2017-08-28",39.345863,61.415001,71.232925,127.480446,30.34745,220.86319,68.835251,44.477707,158.511841,38.223969,1.742,2444.23999
"2017-08-29",39.170303,61.509998,71.448112,127.935249,30.289717,220.823715,69.22361,44.410229,159.925476,39.110054,1.71,2446.300049
"2017-08-30",39.814037,61.605,72.387062,126.832123,30.780434,222.255432,68.883797,44.631939,160.357422,40.591957,1.725,2457.590088
"2017-08-31",39.609219,61.855,73.130386,128.090057,30.992115,222.660278,69.553696,44.429512,160.995499,40.515568,1.707,2471.649902
"2017-09-01",40.048126,61.5,72.318604,126.793404,31.078711,222.344315,69.22361,44.622303,161.044571,40.775288,1.733,2476.550049
"2017-09-05",39.667736,60.93,71.995819,125.699921,30.424425,216.73584,69.039139,43.745087,159.110687,40.912785,1.646,2457.850098
"2017-09-06",40.155415,61.205002,71.790436,126.445023,30.664972,217.604752,69.408058,43.446251,158.943787,41.456009,1.687,2465.540039
"2017-09-07",37.64875,61.415001,72.709824,127.915878,30.55913,213.3293,69.476036,42.087055,158.305695,41.624786,1.641,2465.100098
"2017-09-08",37.268356,61.330002,72.357719,126.745026,30.289717,211.621078,69.728462,42.385887,155.723892,41.678482,1.641,2461.429932
"2017-09-11",36.897728,62.16,73.120613,128.902924,30.97287,216.429733,69.92263,43.070305,158.54129,41.923973,1.702,2488.110107
"2017-09-12",36.966003,62.290001,73.042366,128.34166,31.184551,218.819275,69.854668,43.176346,157.913025,41.716835,1.747,2496.47998
"2017-09-13",37.024525,61.994999,73.560738,128.167465,30.963251,219.658554,69.563416,43.099228,156.725174,41.63245,1.774,2498.370117
"2017-09-14",36.673393,61.775002,73.130386,129.841537,30.97287,216.11377,70.039139,42.482285,155.380295,41.58643,1.787,2495.620117
"2017-09-15",36.019905,62.025002,73.658554,130.102814,31.213417,213.279922,70.175064,42.549763,156.950989,41.356281,1.804,2500.22998
"2017-09-18",36.195469,62.764999,73.511848,131.002747,31.290394,214.356171,70.281853,42.64616,155.763138,41.601765,1.824,2503.870117
"2017-09-19",36.380787,62.584999,73.785706,130.847931,31.26153,212.341873,70.689629,43.041382,155.822052,41.617115,1.832,2506.649902
"2017-09-20",36.536839,62.549999,73.296669,128.912582,31.367367,207.780045,70.43721,43.24382,153.210785,41.670815,1.883,2508.23999
"2017-09-21",36.546593,62.380001,72.582664,127.490112,31.463587,213.092285,69.291565,43.61013,150.57988,41.41766,1.888,2500.600098
"2017-09-22",37.161068,63.115002,72.77829,127.141754,32.108253,214.03035,69.116806,43.590855,149.107361,41.601765,1.872,2502.219971
"2017-09-25",36.97575,63.555,71.653503,126.928848,32.445019,214.65242,70.8741,43.696892,147.791901,41.655464,1.836,2496.659912
"2017-09-26",36.878216,63.740002,71.653503,126.706306,32.483505,216.173004,71.252747,43.561932,150.334457,41.394634,1.85,2496.840088
"2017-09-27",37.580471,64.18,72.230576,125.554787,32.214096,217.091293,70.951767,44.419872,151.404495,41.034084,1.909,2507.040039
"2017-09-28",36.887966,64.105003,72.250137,125.283829,32.089012,217.831879,71.01973,44.631939,150.471893,41.739853,1.896,2510.060059
"2017-09-29",37.531708,64.480003,72.856537,125.806374,32.358425,218.760025,70.72847,45.248882,151.296494,41.655464,1.928,2519.360107
"2017-10-02",37.034275,64.434998,72.9739,126.977257,32.473888,220.88295,70.825539,45.460964,150.992188,41.164501,1.934,2529.120117
"2017-10-03",37.511742,64.415001,72.631584,127.828812,32.570107,222.90715,70.330406,45.191051,151.649902,41.379295,1.925,2534.580078
"2017-10-04",37.795769,64.290001,73.052147,128.593246,32.453644,222.867645,70.757584,44.699417,150.668228,41.540394,1.925,2537.73999
"2017-10-05",37.560711,64.455002,74.304085,128.883575,32.59922,223.845169,71.07798,45.904388,152.543228,41.831909,1.948,2552.070068
"2017-10-06",37.227707,63.740002,74.33342,128.912582,32.754501,223.371216,70.602249,45.971867,152.45488,41.831909,1.969,2549.330078
"2017-10-09",37.02203,63.755001,74.617065,129.135162,32.764206,223.371216,70.252731,45.769432,152.985001,41.647793,1.958,2544.72998
"2017-10-10",36.914291,63.935001,74.617065,129.570602,32.560398,223.736557,70.777016,45.99115,153.043884,42.138763,1.945,2550.639893
"2017-10-11",36.649849,63.369999,74.744209,132.231674,32.59922,221.969086,72.553711,45.644112,153.681992,42.4226,1.955,2555.23999
"2017-10-12",35.21011,63.584999,75.428864,132.405853,32.278954,217.367783,72.971191,45.162128,153.142059,42.330544,1.94,2550.929932
"2017-10-13",35.268867,63.540001,75.790749,132.018784,32.482761,227.952789,73.777016,45.017529,154.113922,42.384247,1.906,2553.169922
"2017-10-16",35.856525,63.599998,75.947235,131.718811,32.550697,225.889099,73.544014,45.335644,156.950989,42.514656,1.955,2557.639893
"2017-10-17",35.719402,63.314999,75.88855,136.237823,32.608925,224.082153,72.777016,44.844013,157.530167,43.013298,1.956,2559.360107
"2017-10-18",35.45496,63.535,75.908119,136.131378,32.560398,225.504028,72.272163,44.863297,156.83316,42.775482,1.987,2561.26001
"2017-10-19",36.140556,63.775002,76.201546,137.447418,32.754501,229.868332,71.010025,45.056091,153.122421,42.775482,1.975,2562.100098
"2017-10-20",36.453972,64.220001,77.081795,137.795776,33.239754,236.355606,70.600014,45.788715,153.387482,43.020969,2.02,2575.209961
"2017-10-23",35.797756,63.994999,77.101364,138.976318,33.336803,236.316116,70.473106,45.701954,153.308929,43.235767,2.007,2564.97998
"2017-10-24",35.748791,63.695,77.130707,137.060333,33.56002,236.780197,70.131416,45.865829,154.221909,42.89056,2.027,2569.129883
"2017-10-25",36.071995,64.105003,76.905739,137.757065,33.28828,232.850327,69.721413,46.058624,153.544556,42.698772,2.056,2557.149902
"2017-10-26",35.523521,64.470001,77.032898,137.224838,33.259163,229.660995,69.516403,46.868359,154.526215,43.212749,2.069,2560.399902
"2017-10-27",36.032818,65.089996,81.97216,137.195816,33.414448,228.910568,68.72567,46.984035,160.062897,42.867542,2.043,2581.070068
"2017-10-30",35.748791,64.724998,82.0504,135.473373,33.03595,221.64325,67.554207,47.340706,163.66568,42.737129,1.997,2572.830078
"2017-10-31",35.288452,64.714996,81.35598,134.902435,33.142704,220.912567,68.77449,47.466026,165.943161,43.742077,2.01,2575.26001
"2017-11-01",35.337433,62.759998,81.35598,135.45401,33.598839,223.35144,68.881859,47.764854,163.832565,42.522331,2.022,2579.360107
"2017-11-02",34.426575,63.290001,82.206894,135.405624,33.200935,223.390945,69.252831,47.803417,165.030197,42.905899,2,2579.850098
"2017-11-03",34.945663,63.514999,82.294922,135.550797,33.453266,222.749146,68.481628,47.755215,169.339783,42.660408,2.005,2587.840088
"2017-11-06",34.808548,63.884998,82.617683,135.241119,33.395035,227.784912,68.579247,47.697376,171.057724,42.26918,1.987,2591.129883
"2017-11-07",35.641048,63.485001,82.422066,135.250809,33.385334,226.827133,69.213783,46.492409,171.607452,42.760139,1.983,2590.639893
"2017-11-08",35.464752,64.410004,82.705704,136.750702,33.482376,226.718521,71.527412,46.029701,173.011261,43.312481,2.002,2594.379883
"2017-11-09",35.807552,64.440002,82.24601,135.812057,33.04565,225.039932,71.17598,45.379349,172.657867,43.550297,2.003,2584.620117
"2017-11-10",36.091583,64,82.030853,135.047592,32.987423,222.610886,71.468842,44.777527,172.086426,43.941528,2.055,2582.300049
"2017-11-13",36.483353,64.080002,82.089523,135.241119,32.948601,221.888443,71.947182,45.126968,171.39679,44.631954,2.072,2584.840088
"2017-11-14",36.101379,64.864998,82.206894,134.979858,33.03595,223.838135,71.712891,45.466709,168.805664,45.353062,2.065,2578.870117
"2017-11-15",36.414791,64.260002,81.567955,134.602478,33.103882,222.274414,70.756203,45.447296,166.579117,44.117973,2.038,2564.620117
"2017-11-16",36.307053,64.769997,81.78421,134.379898,34.821678,223.00679,70.902634,45.398762,168.56926,44.762367,2.065,2585.639893
"2017-11-17",35.415783,64.195,80.997826,133.53804,34.841087,222.036911,70.180237,45.447296,167.633301,44.915794,2.062,2578.850098
"2017-11-20",35.092579,64.160004,81.12561,133.470291,35.423386,222.353592,70.355957,45.602604,167.46579,45.145931,2.094,2582.139893
"2017-11-21",35.670429,64.135002,82.295364,133.867035,35.568962,221.532135,70.502388,45.204624,170.579071,45.161278,2.107,2599.030029
"2017-11-22",35.660641,63.855,81.695747,132.850983,35.374863,219.523071,70.043564,45.126968,172.372147,45.007847,2.043,2597.080078
"2017-11-24",35.131752,64.065002,81.843193,133.547699,35.413685,219.730927,70.297379,44.981365,172.382004,45.13826,2.064,2602.419922
"2017-11-27",34.818336,64.080002,82.442818,134.453171,35.782471,219.166794,70.287621,45.126968,171.514999,45.598545,2.047,2601.419922
"2017-11-28",35.503933,64.205002,83.435616,136.322449,36.617107,223.283905,71.029541,46.136475,170.510101,45.629227,2.068,2627.040039
"2017-11-29",36.424583,64.360001,81.921829,136.117996,36.374481,230.805542,70.297379,47.679859,166.973206,45.414436,2.093,2626.070068
"2017-11-30",36.76738,65.724998,82.737709,135.650665,36.199787,236.80307,70.726913,47.971062,169.308151,45.874714,2.144,2647.580078
"2017-12-01",37.639061,65.205002,82.826172,136.283508,36.49094,231.617081,71.302887,48.145786,168.519974,46.565132,2.118,2642.219971
